Country,Date_first_restriction,Date_lockdown,Knot_date_1,Knot_date_2,N_knots,N_knots_in_range,Growth_factor_1,Growth_factor_2,Growth_factor_3,Growth_factor_1_sd,Growth_factor_2_sd,Growth_factor_3_sd,Intercept_1,Intercept_2,Intercept_3,Pois_dev_inc,Pois_dev_cum,Prob_equal,Prob_unequal,Min_n_unequal
Belarus,2020-04-04,NA,2020-04-18,NA,1,1,1.1341324449492816,1.0151240406966349,NA,0.01406111370500674,0.004334734343726418,NA,0,568.7411639233983,NA,7332.536843561727,115285.94364435376,0.1,0.021562484990864935,4
Belarus,2020-04-04,NA,2020-04-19,NA,1,1,1.1263581365397355,1.0141185779980941,NA,0.012189434985209354,0.004306306428750667,NA,0,594.5329415950733,NA,11855.803369826075,196184.2125312221,0.1,0.01267100648628117,2
Belarus,2020-04-04,NA,2020-04-20,NA,1,1,1.1187679272985915,1.0133879279983287,NA,0.011352919364025237,0.004463891067279493,NA,0,611.9416559366264,NA,17381.68170820546,296044.9835320368,0.1,0.008396870637127584,1
Belarus,2020-04-04,NA,2020-04-21,NA,1,1,1.1140577228831732,1.0123294747991975,NA,0.010212496563884977,0.004458637292682165,NA,0,637.2257459980232,NA,20645.66637052955,357289.46270807995,0.1,0.006957527968072545,1
Belarus,2020-04-04,NA,2020-04-22,NA,1,1,1.1104476469945366,1.0109354712092478,NA,0.009203533482001576,0.004437804357159431,NA,0,669.020357804496,NA,23068.107468899667,403813.0899597801,0.1,0.006155945637464774,1
Belgium,2020-03-10,2020-03-14,2020-03-27,2020-04-09,2,2,1.1957031908657196,1.021940683997318,0.9594519961511901,0.01330427608121864,0.006593580880745913,0.0020604069017413095,0,1083.4092303244843,2545.831991987416,3946.5762592912347,203669.2679923959,0.1,0.002049870763939249,1
Belgium,2020-03-10,2020-03-14,2020-03-28,2020-04-04,2,2,1.1880922278408694,1.0308036842602684,0.9648027686578651,0.01813981602065337,0.017648166970862918,0.002428838013572501,0,1145.6897514410975,2252.525106093401,3094.21686157708,65698.67603332024,0.1,0.006354704587331106,3
Belgium,2020-03-10,2020-03-14,2020-03-28,2020-04-05,2,2,1.1866472312421075,1.0250404935070347,0.9638386312156931,0.01643335425402888,0.013850603155036422,0.002366445715437303,0,1177.1434776622696,2305.1550015539883,2391.5729232398708,35718.56079292524,0.1,0.011688479846400014,6
Belgium,2020-03-10,2020-03-14,2020-03-28,2020-04-06,2,2,1.1852828961163682,1.021976350521424,0.9630049496296655,0.015219635954070616,0.011625380171008637,0.0023202213941772272,0,1189.5248781135733,2350.73073307319,2009.2414421800895,22359.603054759773,0.1,0.01867187342047409,9
Belgium,2020-03-10,2020-03-14,2020-03-28,2020-04-07,2,2,1.1835767949474498,1.020295310843918,0.9620880157292167,0.01419378499039844,0.010045378647750704,0.0022713248054215896,0,1189.3423302101264,2400.868970727521,1683.1286013098656,11416.831545688041,0.1,0.036568436373943164,18
Belgium,2020-03-10,2020-03-14,2020-03-28,2020-04-08,2,2,1.1823761952715093,1.0179614682259441,0.9609602656952919,0.013017410489873307,0.008504426292436869,0.002201741240061276,0,1197.5968717998971,2462.6815607651934,1431.0508567755348,4631.310300280132,0.1,0.09014634107873692,44
Belgium,2020-03-10,2020-03-14,2020-03-28,2020-04-09,2,2,1.1813106248439078,1.0162873439717641,0.9598772403164145,0.01205592467875899,0.007361642862587622,0.002149037900443748,0,1202.0295778726954,2522.1952337188413,1285.3167129761773,2040.6826408848272,0.1,0.20458628382779637,100
Belgium,2020-03-10,2020-03-14,2020-03-28,2020-04-10,2,2,1.1811614454229857,1.013565085493035,0.9585573947595023,0.011007859840492348,0.006204575616174883,0.002099821574131781,0,1220.7718857297618,2595.0290233256046,1200.0933879178287,1141.8751295865727,0.1,0.3656228839327456,178
Belgium,2020-03-10,2020-03-14,2020-03-28,2020-04-11,2,2,1.1823184678599687,1.010174107905719,0.9573329379337524,0.010171697948833162,0.005295999014276888,0.0020837481439759144,0,1253.8995179067563,2663.0149975491872,1177.0533887346335,1669.6860414917767,0.1,0.250044420086012,122
Belgium,2020-03-10,2020-03-14,2020-03-29,2020-04-02,2,2,1.1794580862325026,1.0055076365939202,0.9671717465206773,0.018827341538961272,0.042688674311946645,0.0027599101772339974,0,1588.8634069988127,2124.185775981575,2828.0044179417796,29263.634896009964,0.1,0.014266706082621507,7
Bosnia and Herzegovina,2020-03-10,2020-03-17,2020-03-13,2020-03-30,2,2,1.4336486876877639,1.1579969326599948,0.9850850714582534,0.4854554023233689,0.023571965558003366,0.002834602863967063,0,3.0321693053054606,58.88270047346792,139.41911598998243,129.97910426458955,0.1,0.13066786438023711,5
Bosnia and Herzegovina,2020-03-10,2020-03-17,2020-03-20,2020-03-30,2,2,1.2142836003287105,1.1558121734492888,0.9851186872078294,0.11264775559230247,0.034107359113639844,0.0028855390702686888,0,3.6836998934035634,58.81769594939499,141.46558886693518,282.95482163052384,0.1,0.060024041542884675,2
Bosnia and Herzegovina,2020-03-10,2020-03-17,2020-03-20,2020-03-31,2,2,1.2405876038186943,1.1282554815873258,0.9845510895477775,0.1057316127228227,0.027725810688395122,0.002877676845950381,0,7.076923700576199,59.960139971130026,137.42476812437204,224.5168850537972,0.1,0.0756472813358357,3
Bosnia and Herzegovina,2020-03-10,2020-03-17,2020-03-21,2020-04-04,2,2,1.265006009273796,1.0608901307432026,0.983023633824502,0.06982862091265475,0.01674357109522166,0.003330336068637262,0,18.166313189222823,63.25101490515048,141.99919946565183,185.1958041547312,0.1,0.0917088378207525,3
Bosnia and Herzegovina,2020-03-10,2020-03-17,2020-03-21,2020-04-05,2,2,1.2763363855648189,1.0531458235747122,0.9827925456770317,0.06893562982999266,0.015276610107492428,0.0034247676422605967,0,19.86396001711951,63.76440542527213,142.59398407345202,161.1978851674117,0.1,0.1053617542852457,4
Bosnia and Herzegovina,2020-03-10,2020-03-17,2020-03-22,2020-04-02,2,2,1.2206654972890183,1.0928862614622017,0.9835515999092553,0.06921183359010182,0.022562733074044633,0.003064404932918192,0,11.88346893189395,62.06807858469633,146.16558748289208,639.0691040873519,0.1,0.026576299589016895,1
Bosnia and Herzegovina,2020-03-10,2020-03-17,2020-03-22,2020-04-03,2,2,1.245204255574696,1.070645590000305,0.9832018973055139,0.06770874150239659,0.018690580079833992,0.0032230601983545227,0,16.23395589841838,62.841444104741974,137.7207575656859,98.02274718092706,0.1,0.17326684322529162,7
Bosnia and Herzegovina,2020-03-10,2020-03-17,2020-03-27,2020-04-09,2,2,1.1967681818249005,1.0218157364193359,0.9820258727865566,0.03239947809871534,0.013397520896318736,0.003755168243798737,0,33.41591707246284,65.40696743321736,144.65645348033848,269.40655379124223,0.1,0.06304260876099815,2
Bosnia and Herzegovina,2020-03-10,2020-03-17,2020-03-27,2020-04-10,2,2,1.1996799743226916,1.0183161921041568,0.9817617949392035,0.0319984675539735,0.012282107433785086,0.0038903152072055766,0,34.64048240374015,66.00415517127004,143.29302606972652,131.21391242690504,0.1,0.12943819488479444,5
Bosnia and Herzegovina,2020-03-10,2020-03-17,2020-03-27,2020-04-11,2,2,1.2016266980573413,1.0160350200746677,0.9815249390535988,0.03175614905997435,0.011533872581661506,0.004007508412293499,0,35.44801049469064,66.54159349467376,144.99974003228678,117.72739030963314,0.1,0.14426627417494323,5
Bulgaria,2020-03-05,2020-03-21,2020-03-23,2020-04-18,2,2,1.0928614044118592,1.0473907124238706,0.9849435909215906,0.04501938101888302,0.01866560850607303,0.006507974712693001,0,8.503019401753836,61.33328419268278,295.09799617316617,2081.164323183191,0.1,0.06668155528390503,1
Bulgaria,2020-03-05,2020-03-21,2020-03-24,2020-04-18,2,2,1.0879876509810982,1.0481398013803853,0.9848391059132642,0.04200412739884511,0.01910409639606393,0.006543033417512146,0,8.009417769743274,61.5618061349278,301.85320919923936,2125.7724311817065,0.1,0.06528228131836587,1
Bulgaria,2020-03-05,2020-03-21,2020-03-26,2020-04-18,2,2,1.0799149879191228,1.048978628010874,0.9846915573174845,0.03553067800907919,0.020656909354187302,0.006646070949735979,0,7.486599097796226,61.87346090440363,294.46337905899355,1753.698283780874,0.1,0.07913292449145763,1
Bulgaria,2020-03-05,2020-03-21,2020-03-27,2020-04-18,2,2,1.0763982344167342,1.0496341947790215,0.9845892973183179,0.032851713391690365,0.02156285081939813,0.006697815396011464,0,7.065706464356154,62.09368971611143,290.2055394371701,1574.9163701845243,0.1,0.08811596380509473,1
Bulgaria,2020-03-05,2020-03-21,2020-03-28,2020-04-18,2,2,1.0723541429014578,1.0507625563282117,0.9844257537854091,0.029882664881002934,0.022837331071471467,0.006762329157352306,0,6.326334865961055,62.44726981717212,280.73396379724187,1308.9824980704104,0.1,0.10601766950727096,2
Bulgaria,2020-03-05,2020-03-21,2020-03-29,2020-04-17,2,2,1.067308388307682,1.055604849368829,0.9856942321883889,0.02819621043130758,0.028133905774088416,0.006872197203540107,0,3.8738713887603318,59.80236513311242,296.9165315634476,1200.3339092346864,0.1,0.1156138911044441,2
Bulgaria,2020-03-05,2020-03-21,2020-03-29,2020-04-18,2,2,1.0648729773814893,1.055468785619123,0.9838553073627305,0.02647574821708246,0.024502808681357725,0.006837790673228397,0,3.1127874733433067,63.6977900782513,272.05122584433315,1110.0339109744143,0.1,0.1250189498710093,2
Bulgaria,2020-03-05,2020-03-21,2020-03-30,2020-04-17,2,2,1.0659202715772698,1.0565981633969228,0.985587853660367,0.026955322625583825,0.029016699448383556,0.006898089713803494,0,3.225449430400019,60.03369721964461,300.1893562876915,1231.1472959049127,0.1,0.11272028483742776,2
Bulgaria,2020-03-05,2020-03-21,2020-03-30,2020-04-18,2,2,1.0635165778349194,1.0564391658373937,0.9837382550891568,0.025304880033284047,0.025189631508462665,0.00686157117890312,0,2.4487845511439055,63.953755044152395,274.4390710656549,1138.8086334652405,0.1,0.12186004723985656,2
Bulgaria,2020-03-05,2020-03-21,2020-03-31,2020-04-18,2,2,1.0630894759987772,1.056642551780845,0.9837097288886437,0.02444266556579265,0.02588146008051665,0.00688168994575053,0,2.3144457942376953,64.01561396104002,276.5448000243966,1160.7512111357528,0.1,0.11955643254116803,2
Croatia,2020-03-10,2020-03-20,2020-03-26,2020-04-05,2,2,1.1782133037901978,0.9832263176832201,0.9435863363270646,0.016255924972254532,0.014238061954470017,0.006529278798503338,0,86.1842478592842,130.81886686631537,113.54282279446707,439.788419242555,0.1,0.07074902900303408,2
Croatia,2020-03-10,2020-03-20,2020-03-26,2020-04-06,2,2,1.1780187212375761,0.9822066989375423,0.9419888906553467,0.0156110941737131,0.012822951494475576,0.006687826447602425,0,86.5489138566149,134.08636324616998,107.79390962138193,420.3828221699686,0.1,0.07401492636540181,2
Croatia,2020-03-10,2020-03-20,2020-03-26,2020-04-07,2,2,1.176972745932484,0.9826495866736742,0.9401627342623738,0.015197964854724268,0.011976550084732121,0.00681317235521883,0,85.89083639239392,137.809770039003,100.632034654903,314.14906933533723,0.1,0.09904407386601825,3
Croatia,2020-03-10,2020-03-20,2020-03-26,2020-04-08,2,2,1.175774123755537,0.9829051296477627,0.9372470887011627,0.014581469350601435,0.010857115179637262,0.007044686924671994,0,85.24809539563626,143.78170388917744,93.19369838836951,214.20941378705822,0.1,0.1452532037603189,4
Croatia,2020-03-10,2020-03-20,2020-03-26,2020-04-09,2,2,1.1746554621728484,0.9829749050852569,0.9339501230319076,0.014169106404057313,0.010008606545951017,0.007422974314035306,0,84.72280623271546,150.56308853036364,89.4307789475702,192.75329772845092,0.1,0.16142190040257573,5
Croatia,2020-03-10,2020-03-20,2020-03-26,2020-04-10,2,2,1.1742774229038366,0.9822768460679999,0.930490365677568,0.01379493570772827,0.00926128853928355,0.007941508942649556,0,84.86425496143983,157.7278328707775,88.58594977721359,207.2489150275601,0.1,0.15013156341036762,5
Croatia,2020-03-10,2020-03-20,2020-03-26,2020-04-11,2,2,1.1771125156734064,0.9782643247830053,0.9279990867195705,0.012951654422922383,0.008027066816930202,0.008526404159757474,0,87.89090037355727,163.0374312783923,87.80190343103533,266.0240275699084,0.1,0.11696162903936724,4
Croatia,2020-03-10,2020-03-20,2020-03-26,2020-04-12,2,2,1.177701006902234,0.9772033505496206,0.9261407618708258,0.012808349282060084,0.007687219183556778,0.008966549654315146,0,88.61996410785513,166.94997514112623,89.12160361674601,343.94595076313635,0.1,0.09046364278792624,3
Croatia,2020-03-10,2020-03-20,2020-03-26,2020-04-13,2,2,1.1790801854819226,0.9751037852996673,0.9232057437153243,0.012774343283639758,0.007266598341297434,0.009978345291602459,0,90.1575688805569,173.19443541550572,94.84618686280764,531.4800586371682,0.1,0.058543313380326485,2
Croatia,2020-03-10,2020-03-20,2020-03-26,2020-04-14,2,2,1.1807645514470213,0.9731192027872233,0.9213681514948904,0.012616212022838594,0.006867544371561532,0.010752421186590087,0,91.77924410763077,177.16847873997995,103.99548888612183,931.108903108615,0.1,0.03341671798466358,1
Czech Republic,2020-03-11,2020-03-13,2020-03-13,2020-03-26,2,2,1.3911798153460087,1.174783615379099,0.9604642781990695,0.2337193343914152,0.020748229983160196,0.004004552010031985,0,20.341242796889524,374.8254264926581,291.86802543146507,1104.6844823051097,0.1,0.05854962617479399,4
Czech Republic,2020-03-11,2020-03-13,2020-03-14,2020-03-26,2,2,1.3442554005857805,1.1718228004657507,0.960644652636828,0.16883749903000422,0.022611657754315707,0.004067825132315937,0,24.312996616924202,373.60165312596257,309.3299001685136,2862.955255641788,0.1,0.022591643146571274,2
Czech Republic,2020-03-11,2020-03-13,2020-03-14,2020-03-27,2,2,1.3873178197612068,1.1456661011746863,0.9574443362247425,0.14620664800360772,0.01686168258631069,0.003858718263426637,0,34.072892320699395,396.39978984934095,235.28559423969452,318.06553233917555,0.1,0.20335074663509406,14
Czech Republic,2020-03-11,2020-03-13,2020-03-15,2020-03-28,2,2,1.4060923495799957,1.1126358676422965,0.9548667668063986,0.10680536632962877,0.014134716356053317,0.004065009634248517,0,55.46327508622515,415.0190558912366,303.4560302495129,4351.402941556323,0.1,0.014863910409760159,1
Czech Republic,2020-03-11,2020-03-13,2020-03-16,2020-03-28,2,2,1.349082808747251,1.1100305616142794,0.9550561124823707,0.08214295033272051,0.014755497146010854,0.0040595850587015064,0,60.48021852464187,413.66698809626183,321.76232834822406,3480.703536419659,0.1,0.018582123643483394,1
Czech Republic,2020-03-11,2020-03-13,2020-03-17,2020-03-29,2,2,1.3709825642991023,1.0818931953129036,0.9537733550501433,0.07134479265496449,0.013119209075236045,0.004471708265144627,0,86.14863195788722,423.2319316892095,294.7974872615063,3784.566917848213,0.1,0.017090162463512307,1
Czech Republic,2020-03-11,2020-03-13,2020-03-18,2020-03-30,2,2,1.3345705014997642,1.0675424679248045,0.9531064438946601,0.05594496242628577,0.013017731584154682,0.004671209772020025,0,105.74310129568408,428.1093809886006,276.1937030874385,1006.6875046550218,0.1,0.06424919667819318,4
Czech Republic,2020-03-11,2020-03-13,2020-03-18,2020-03-31,2,2,1.3428541837755739,1.0607521559156936,0.9515564855648656,0.055822846746121535,0.012191890508558846,0.004878144393298591,0,111.71240303251254,439.40860975534724,261.38893248704824,154.48772899835294,0.1,0.4186666727475137,28
Czech Republic,2020-03-11,2020-03-13,2020-03-19,2020-03-30,2,2,1.3128891604295976,1.063398139549543,0.9534711732994587,0.049095768143465134,0.013619723187896561,0.0046753813419791275,0,115.76383368834533,425.42809761483284,324.8365032120304,2625.246976351701,0.1,0.024637249014164777,2
Czech Republic,2020-03-11,2020-03-13,2020-03-19,2020-03-31,2,2,1.3195688025782313,1.056754537780428,0.9519566541603934,0.04867384031679521,0.012653075500016575,0.0048582240530824815,0,121.9458188661807,436.44426760990433,279.5776894595629,410.87161932711933,0.1,0.1574186690869133,11
Denmark,2020-03-03,NA,2020-03-22,NA,1,1,1.152296199502786,0.9872033888330898,NA,0.039466241181491175,0.006440715072175447,NA,0,218.9130669480174,NA,3756.6948595141525,133785.07715966232,0.1,0.0015741518501659728,1
Denmark,2020-03-03,NA,2020-03-23,NA,1,1,1.148210561367381,0.9866014116719843,NA,0.036519560185113605,0.006306474586823686,NA,0,225.4447638250784,NA,2865.335254089091,88709.34423397643,0.1,0.0023740230361754726,2
Denmark,2020-03-03,NA,2020-03-24,NA,1,1,1.1499868219248066,0.985333298079786,NA,0.033534011250914916,0.006082681500087102,NA,0,238.74760957528014,NA,2048.252151514458,47937.434631071636,0.1,0.004393185166378853,3
Denmark,2020-03-03,NA,2020-03-25,NA,1,1,1.1427923299601879,0.9840388747659096,NA,0.028529847478626826,0.0057492396301133605,NA,0,252.57674721409688,NA,1628.824638931711,31148.756562572697,0.1,0.0067610412092188425,4
Denmark,2020-03-03,NA,2020-03-26,NA,1,1,1.137792849627222,0.9826367112801705,NA,0.024244590074566332,0.005366541852179946,NA,0,267.48918251031665,NA,1257.222288585075,17262.80194503483,0.1,0.012199527481461525,8
Denmark,2020-03-03,NA,2020-03-27,NA,1,1,1.1319153170067644,0.9811722478413367,NA,0.020089364112152206,0.004916311453833365,NA,0,282.94474082350786,NA,982.1625064017616,9413.73936654095,0.1,0.022371346659968497,14
Denmark,2020-03-03,NA,2020-03-28,NA,1,1,1.1252513952631564,0.9797686646414012,NA,0.016628924007325713,0.004512999130014056,NA,0,297.65766685211105,NA,775.6479017315421,5330.872560681403,0.1,0.039505357582316845,25
Denmark,2020-03-03,NA,2020-03-29,NA,1,1,1.1213043863769836,0.9780710432954087,NA,0.013787729108230328,0.004097426320052115,NA,0,315.2565881225464,NA,582.5144052627581,1806.946186237132,0.1,0.11654914149603919,74
Denmark,2020-03-03,NA,2020-03-30,NA,1,1,1.1151556456430718,0.9764492750702086,NA,0.010866513532223156,0.0035889936069049186,NA,0,332.2017575220072,NA,441.5305722408393,915.2503091331117,0.1,0.23009883158078345,146
Denmark,2020-03-03,NA,2020-03-31,NA,1,1,1.1111956911984737,0.9745068168246145,NA,0.008379647210676494,0.0030443668046876925,NA,0,352.2472292614353,NA,320.1648746932198,373.28599504785126,0.1,0.5641733939374914,359
Estonia,2020-03-12,2020-03-27,2020-03-25,2020-03-30,2,2,1.1140675171390466,1.0463104404541221,0.9568220095932577,0.02182282052177074,0.033512077304289345,0.00720954225941739,0,25.002361296737146,85.76500585126416,189.18968706317622,320.3924326134922,0.1,0.03807843531321109,1
Estonia,2020-03-12,2020-03-27,2020-03-25,2020-03-31,2,2,1.1130673742004038,1.0419911844950742,0.9554403258379484,0.021341176142180472,0.0296862171472391,0.007311626142452956,0,26.227114001266614,88.11097794111168,188.29923264524945,159.02937502344187,0.1,0.07671565406275946,2
Estonia,2020-03-12,2020-03-27,2020-03-25,2020-04-01,2,2,1.111598568434962,1.040588775255761,0.9538381161171748,0.02081148872651635,0.026956186251033864,0.00737103319549716,0,26.20261368312518,90.83185474137184,191.836004779403,73.19427130883712,0.1,0.1666802920769324,5
Estonia,2020-03-12,2020-03-27,2020-03-26,2020-03-29,2,2,1.1272387216120152,1.0130726146357814,0.9599861092726683,0.02390950775277999,0.052001569549975146,0.007686059426471109,0,46.12310721839852,80.36390317760645,173.8578792996346,151.82917761509123,0.1,0.08035374169676442,2
Estonia,2020-03-12,2020-03-27,2020-03-26,2020-03-30,2,2,1.1242844175416264,1.0157679600193004,0.9586543706463386,0.02264527885899056,0.04289156565155401,0.00759177357911028,0,43.84064883901971,82.6207760232607,173.5819399849519,95.74913105746477,0.1,0.12741674399941272,3
Estonia,2020-03-12,2020-03-27,2020-03-26,2020-03-31,2,2,1.1216325515187129,1.0174286323492807,0.9571237704909442,0.021626482356764804,0.03649997089347615,0.0075940205588900305,0,42.098383344450525,85.21635957316116,175.27211455197738,73.2619636338518,0.1,0.16652628342161976,4
Estonia,2020-03-12,2020-03-27,2020-03-26,2020-04-01,2,2,1.1189232508665228,1.0200740268062407,0.9554258145516,0.020717225448534927,0.03218574580879143,0.007582108573504091,0,39.93508652035395,88.09800465006131,180.16601590916687,99.84226250776642,0.1,0.12219316964262705,3
Estonia,2020-03-12,2020-03-27,2020-03-26,2020-04-02,2,2,1.1155811247256822,1.023704200337355,0.9530218201815014,0.019785071954476638,0.028239126402167764,0.007614596106138178,0,37.118277452884094,92.17985159429418,192.90937701397175,177.64784780379378,0.1,0.06867543103359042,2
Estonia,2020-03-12,2020-03-27,2020-03-26,2020-04-22,2,2,1.1416309068470938,0.9666357324113026,0.9583721859944598,0.02069761216809138,0.010017461823701777,0.0266853678791603,0,70.69805047205962,83.52307451099958,193.41216355266047,151.5969809388895,0.1,0.08047681718037106,2
Estonia,2020-03-12,2020-03-27,2020-03-26,2020-04-24,2,2,1.142755663105899,0.9655610663669184,0.9614064514505796,0.02063716080252937,0.009568158472104578,0.029710845353640405,0,71.58661708254817,78.20076402935965,184.1204716921448,167.3911649994681,0.1,0.07288343157271159,2
Finland,2020-03-12,2020-04-14,2020-03-26,2020-04-23,2,2,1.1215236925687349,1.0068782693550604,0.962653838772346,0.015493387743980735,0.006366506926632824,0.0062929565002147895,0,100.88797242803362,283.4906463040611,172.65757854406274,87.82318540645758,0.1,0.3481385827527793,15
Finland,2020-03-12,2020-04-14,2020-03-26,2020-04-24,2,2,1.1231967064384871,1.0052142092795382,0.9614782224955836,0.015329655505094466,0.006049037371715002,0.006655458877577302,0,103.82459749987505,291.1895648823364,172.38662164077084,126.91536330217038,0.1,0.24090573831825338,11
Finland,2020-03-12,2020-04-14,2020-04-07,2020-05-07,2,2,1.0710588765304296,0.9795216843859994,0.9522049934223245,0.006493021010862348,0.006493667690539705,0.014261891721560968,0,199.1849301062804,351.42084884684095,169.08116925721535,1315.3324359432108,0.1,0.02324479991882354,1
Finland,2020-03-12,2020-04-14,2020-04-07,2020-05-08,2,2,1.0712559736778016,0.9790429807533542,0.9508412666657369,0.006443953144005559,0.00626182130559621,0.015320567621205998,0,200.65547260359784,360.64379662265014,170.03350018939702,1308.5899769090586,0.1,0.02336456784764409,1
Finland,2020-03-12,2020-04-14,2020-04-08,2020-05-07,2,2,1.0672000422395007,0.9784143169263428,0.9525443017522665,0.006597562459744119,0.007283880561076967,0.015429164603431102,0,204.91745402276854,349.0910485878964,172.30202982514362,860.2504351482575,0.1,0.035541556331755195,2
Finland,2020-03-12,2020-04-14,2020-04-09,2020-05-05,2,2,1.0619221423986904,0.9780249316805147,0.9561392380757234,0.007009379073728811,0.00948173396522306,0.014774022752886177,0,208.6523630561026,325.23745288882594,171.6451547695804,468.8896766038154,0.1,0.06520646716236518,3
Finland,2020-03-12,2020-04-14,2020-04-09,2020-05-06,2,2,1.0616952960132882,0.9784682328567128,0.9537894160367038,0.006957984419640429,0.009203989763505512,0.015619550467756248,0,206.98570607040284,340.54746270029204,168.53556289943683,480.40287751349274,0.1,0.06364374722001949,3
Finland,2020-03-12,2020-04-14,2020-04-09,2020-05-07,2,2,1.0619833989645835,0.9775676537018624,0.9522075701666901,0.006812734377848806,0.008590711566936972,0.01728190531756257,0,209.9419584683875,351.2737040099022,169.18350242029982,464.3748395774268,0.1,0.06584043039037411,3
Finland,2020-03-12,2020-04-14,2020-04-09,2020-05-08,2,2,1.0621519229951795,0.9770374357118321,0.9510725507635788,0.006755039638355241,0.008250470156002238,0.018524880328043492,0,211.67972987368466,358.97852218512617,170.64912532923245,456.04326908596465,0.1,0.06704328596169976,3
Finland,2020-03-12,2020-04-14,2020-04-09,2020-05-09,2,2,1.0621411917876897,0.9769765945358448,0.9494592834591409,0.0067431307491386825,0.008075285901679033,0.019521097937038528,0,211.80435336533836,369.69868432346595,172.55240380449598,455.8560255103801,0.1,0.06707082409628588,3
France,2020-02-29,2020-03-17,2020-03-15,2020-04-04,2,2,1.276947951398218,1.0905753056480576,0.947745866777586,0.17323794488047722,0.020311118412463032,0.007897054927356553,0,832.8993538574663,10022.259791905877,34824.441821540895,20320.433992021062,0.1,0.5566786791768863,24
France,2020-02-29,2020-03-17,2020-03-15,2020-04-05,2,2,1.2867164201578478,1.0845791136686278,0.9450751634735988,0.16399952018581027,0.018211159857432862,0.00790745594202938,0,903.3516227003249,10474.020125830286,34456.28617975368,58914.94960269258,0.1,0.1920047870916349,8
France,2020-02-29,2020-03-17,2020-03-15,2020-04-06,2,2,1.2899101453900208,1.082426656416003,0.9437226255922061,0.16080668256039238,0.01745640124088507,0.007957534727639116,0,927.2437122248855,10702.826396624443,36221.445095996816,192919.2155003368,0.1,0.05863569539012375,3
France,2020-02-29,2020-03-17,2020-03-15,2020-04-07,2,2,1.2936807090435365,1.0788837823149948,0.9404417403139227,0.1531854796029801,0.01593438622472561,0.008026098249290766,0,959.9274655498523,11258.63097000961,36646.07348120738,293028.7993855243,0.1,0.038603551523605645,2
France,2020-02-29,2020-03-17,2020-03-15,2020-04-09,2,2,1.2970171593998527,1.0737722205805844,0.9327198207147275,0.1373202363157594,0.013285236942499782,0.008095402868502511,0,997.6816315833098,12570.748935777132,36511.17947632531,439865.91482338257,0.1,0.025716819543795354,1
France,2020-02-29,2020-03-17,2020-03-15,2020-04-10,2,2,1.2968498559546446,1.071752839544235,0.9275052140819985,0.12796241553338877,0.011959903829685627,0.008092539471633688,0,1005.9585663381204,13459.433062994849,36060.43042404786,436197.2699606112,0.1,0.025933111309937504,1
France,2020-02-29,2020-03-17,2020-03-15,2020-04-11,2,2,1.2956916960441371,1.0701958530580757,0.9214204771369932,0.12048802514553993,0.010931558882529837,0.00822110107620932,0,1007.7409223047091,14498.096909324786,36585.070654665244,408518.7120026826,0.1,0.027690169440525176,1
France,2020-02-29,2020-03-17,2020-03-17,2020-04-08,2,2,1.2391175882346122,1.074258961000408,0.9372186329461702,0.10388336404793032,0.01554486888043118,0.008141659991754114,0,1093.5072744444753,11805.538597460083,36304.20265462901,444892.13119452866,0.1,0.025426281028183093,1
France,2020-02-29,2020-03-17,2020-03-17,2020-04-09,2,2,1.2387725181790585,1.0720674249391,0.9330774187176031,0.09780843255785751,0.014122748111968845,0.008158357030138133,0,1105.7548834606446,12509.60691392203,35022.0526603825,440584.3719162897,0.1,0.025674883350444037,1
France,2020-02-29,2020-03-17,2020-03-17,2020-04-10,2,2,1.237738624479875,1.070141605022078,0.9278978646147625,0.09101126901472101,0.012684785355221214,0.008155611686713459,0,1111.671030063567,13392.142114388742,35642.99145253882,478589.5141597389,0.1,0.023636022144864204,1
Germany,2020-02-26,2020-03-22,2020-03-03,2020-03-26,2,2,3.4408613845211784,1.164046896984605,0.9584351517871575,1.9024658711889644,0.013787161616020905,0.003414092359564408,0,362.0135035183152,8036.060669522645,6014.172419764532,77419.87379042973,0.1,0.04553882449319287,2
Germany,2020-02-26,2020-03-22,2020-03-19,2020-03-25,2,2,1.2456956259453174,1.1444569978429098,0.9635874697878031,0.048672524836186525,0.03755147695586455,0.004590638225707361,0,1247.9685686183802,7214.1308210441275,6438.917179166866,37661.181795079436,0.1,0.09361389836386269,5
Germany,2020-02-26,2020-03-22,2020-03-19,2020-03-29,2,2,1.2510131516982395,1.072291766120684,0.9513102079468638,0.022904989152836088,0.007846146013709742,0.0026591049339507165,0,2203.098520014523,9183.129518853088,4443.971830393992,156398.44629222524,0.1,0.02254248765515252,1
Germany,2020-02-26,2020-03-22,2020-03-19,2020-03-30,2,2,1.2589417214826701,1.0626428488156139,0.9498095505429209,0.02331417150790698,0.007445993923789614,0.0027751272732518583,0,2419.7762033668023,9426.159859609668,1867.4980087721856,13456.360583630234,0.1,0.2620032380164109,13
Germany,2020-02-26,2020-03-22,2020-03-19,2020-03-31,2,2,1.2669008864618443,1.0537046765357019,0.9482431639901389,0.024536148662340305,0.00728253131556669,0.0030393385483545657,0,2628.0696797595565,9681.862946369543,2129.8724812766404,23409.874162624474,0.1,0.15060354533884718,7
