Country,N_knots,N_days_first_restriction,N_days_lockdown,Date_first_restriction,Date_lockdown
Finland,2,6,31,2020-03-06,2020-03-14
Finland,2,6,32,2020-03-06,2020-03-13
Finland,2,6,33,2020-03-06,2020-03-12
Finland,2,6,34,2020-03-06,2020-03-11
Finland,2,6,35,2020-03-06,2020-03-10
Finland,2,6,36,2020-03-06,2020-03-09
Finland,2,6,37,2020-03-06,2020-03-08
Finland,2,6,38,2020-03-06,2020-03-07
Finland,2,7,0,2020-03-05,2020-04-14
Finland,2,7,1,2020-03-05,2020-04-13
Finland,2,7,2,2020-03-05,2020-04-12
Finland,2,7,3,2020-03-05,2020-04-11
Finland,2,7,4,2020-03-05,2020-04-10
Finland,2,7,5,2020-03-05,2020-04-09
Finland,2,7,6,2020-03-05,2020-04-08
Finland,2,7,7,2020-03-05,2020-04-07
Finland,2,7,8,2020-03-05,2020-04-06
Finland,2,7,9,2020-03-05,2020-04-05
Finland,2,7,10,2020-03-05,2020-04-04
Finland,2,7,11,2020-03-05,2020-04-03
Finland,2,7,12,2020-03-05,2020-04-02
Finland,2,7,13,2020-03-05,2020-04-01
Finland,2,7,14,2020-03-05,2020-03-31
Finland,2,7,15,2020-03-05,2020-03-30
Finland,2,7,16,2020-03-05,2020-03-29
Finland,2,7,17,2020-03-05,2020-03-28
Finland,2,7,18,2020-03-05,2020-03-27
Finland,2,7,19,2020-03-05,2020-03-26
Finland,2,7,20,2020-03-05,2020-03-25
Finland,2,7,21,2020-03-05,2020-03-24
Finland,2,7,22,2020-03-05,2020-03-23
Finland,2,7,23,2020-03-05,2020-03-22
Finland,2,7,24,2020-03-05,2020-03-21
Finland,2,7,25,2020-03-05,2020-03-20
Finland,2,7,26,2020-03-05,2020-03-19
Finland,2,7,27,2020-03-05,2020-03-18
Finland,2,7,28,2020-03-05,2020-03-17
Finland,2,7,29,2020-03-05,2020-03-16
Finland,2,7,30,2020-03-05,2020-03-15
Finland,2,7,31,2020-03-05,2020-03-14
Finland,2,7,32,2020-03-05,2020-03-13
Finland,2,7,33,2020-03-05,2020-03-12
Finland,2,7,34,2020-03-05,2020-03-11
Finland,2,7,35,2020-03-05,2020-03-10
Finland,2,7,36,2020-03-05,2020-03-09
Finland,2,7,37,2020-03-05,2020-03-08
Finland,2,7,38,2020-03-05,2020-03-07
Finland,2,7,39,2020-03-05,2020-03-06
Finland,2,8,0,2020-03-04,2020-04-14
Finland,2,8,1,2020-03-04,2020-04-13
Finland,2,8,2,2020-03-04,2020-04-12
Finland,2,8,3,2020-03-04,2020-04-11
Finland,2,8,4,2020-03-04,2020-04-10
Finland,2,8,5,2020-03-04,2020-04-09
Finland,2,8,6,2020-03-04,2020-04-08
Finland,2,8,7,2020-03-04,2020-04-07
Finland,2,8,8,2020-03-04,2020-04-06
Finland,2,8,9,2020-03-04,2020-04-05
Finland,2,8,10,2020-03-04,2020-04-04
Finland,2,8,11,2020-03-04,2020-04-03
Finland,2,8,12,2020-03-04,2020-04-02
Finland,2,8,13,2020-03-04,2020-04-01
Finland,2,8,14,2020-03-04,2020-03-31
Finland,2,8,15,2020-03-04,2020-03-30
Finland,2,8,16,2020-03-04,2020-03-29
Finland,2,8,17,2020-03-04,2020-03-28
Finland,2,8,18,2020-03-04,2020-03-27
Finland,2,8,19,2020-03-04,2020-03-26
Finland,2,8,20,2020-03-04,2020-03-25
Finland,2,8,21,2020-03-04,2020-03-24
Finland,2,8,22,2020-03-04,2020-03-23
Finland,2,8,23,2020-03-04,2020-03-22
Finland,2,8,24,2020-03-04,2020-03-21
Finland,2,8,25,2020-03-04,2020-03-20
Finland,2,8,26,2020-03-04,2020-03-19
Finland,2,8,27,2020-03-04,2020-03-18
Finland,2,8,28,2020-03-04,2020-03-17
Finland,2,8,29,2020-03-04,2020-03-16
Finland,2,8,30,2020-03-04,2020-03-15
Finland,2,8,31,2020-03-04,2020-03-14
Finland,2,8,32,2020-03-04,2020-03-13
Finland,2,8,33,2020-03-04,2020-03-12
Finland,2,8,34,2020-03-04,2020-03-11
Finland,2,8,35,2020-03-04,2020-03-10
Finland,2,8,36,2020-03-04,2020-03-09
Finland,2,8,37,2020-03-04,2020-03-08
Finland,2,8,38,2020-03-04,2020-03-07
Finland,2,8,39,2020-03-04,2020-03-06
Finland,2,8,40,2020-03-04,2020-03-05
France,2,0,0,2020-02-29,2020-03-17
France,2,0,1,2020-02-29,2020-03-16
France,2,0,2,2020-02-29,2020-03-15
France,2,0,3,2020-02-29,2020-03-14
France,2,0,4,2020-02-29,2020-03-13
France,2,0,5,2020-02-29,2020-03-12
France,2,0,6,2020-02-29,2020-03-11
France,2,0,7,2020-02-29,2020-03-10
France,2,0,8,2020-02-29,2020-03-09
France,2,0,9,2020-02-29,2020-03-08
France,2,0,10,2020-02-29,2020-03-07
France,2,0,11,2020-02-29,2020-03-06
France,2,0,12,2020-02-29,2020-03-05
France,2,0,13,2020-02-29,2020-03-04
France,2,0,14,2020-02-29,2020-03-03
France,2,0,15,2020-02-29,2020-03-02
France,2,0,16,2020-02-29,2020-03-01
France,2,1,0,2020-02-28,2020-03-17
France,2,1,1,2020-02-28,2020-03-16
France,2,1,2,2020-02-28,2020-03-15
France,2,1,3,2020-02-28,2020-03-14
France,2,1,4,2020-02-28,2020-03-13
France,2,1,5,2020-02-28,2020-03-12
France,2,1,6,2020-02-28,2020-03-11
France,2,1,7,2020-02-28,2020-03-10
France,2,1,8,2020-02-28,2020-03-09
France,2,1,9,2020-02-28,2020-03-08
France,2,1,10,2020-02-28,2020-03-07
France,2,1,11,2020-02-28,2020-03-06
France,2,1,12,2020-02-28,2020-03-05
France,2,1,13,2020-02-28,2020-03-04
France,2,1,14,2020-02-28,2020-03-03
France,2,1,15,2020-02-28,2020-03-02
France,2,1,16,2020-02-28,2020-03-01
France,2,1,17,2020-02-28,2020-02-29
France,2,2,0,2020-02-27,2020-03-17
France,2,2,1,2020-02-27,2020-03-16
France,2,2,2,2020-02-27,2020-03-15
France,2,2,3,2020-02-27,2020-03-14
France,2,2,4,2020-02-27,2020-03-13
France,2,2,5,2020-02-27,2020-03-12
France,2,2,6,2020-02-27,2020-03-11
France,2,2,7,2020-02-27,2020-03-10
France,2,2,8,2020-02-27,2020-03-09
France,2,2,9,2020-02-27,2020-03-08
France,2,2,10,2020-02-27,2020-03-07
France,2,2,11,2020-02-27,2020-03-06
France,2,2,12,2020-02-27,2020-03-05
France,2,2,13,2020-02-27,2020-03-04
France,2,2,14,2020-02-27,2020-03-03
France,2,2,15,2020-02-27,2020-03-02
France,2,2,16,2020-02-27,2020-03-01
France,2,2,17,2020-02-27,2020-02-29
France,2,2,18,2020-02-27,2020-02-28
France,2,3,0,2020-02-26,2020-03-17
France,2,3,1,2020-02-26,2020-03-16
France,2,3,2,2020-02-26,2020-03-15
France,2,3,3,2020-02-26,2020-03-14
France,2,3,4,2020-02-26,2020-03-13
France,2,3,5,2020-02-26,2020-03-12
France,2,3,6,2020-02-26,2020-03-11
France,2,3,7,2020-02-26,2020-03-10
France,2,3,8,2020-02-26,2020-03-09
France,2,3,9,2020-02-26,2020-03-08
France,2,3,10,2020-02-26,2020-03-07
France,2,3,11,2020-02-26,2020-03-06
France,2,3,12,2020-02-26,2020-03-05
France,2,3,13,2020-02-26,2020-03-04
France,2,3,14,2020-02-26,2020-03-03
France,2,3,15,2020-02-26,2020-03-02
France,2,3,16,2020-02-26,2020-03-01
France,2,3,17,2020-02-26,2020-02-29
France,2,3,18,2020-02-26,2020-02-28
France,2,3,19,2020-02-26,2020-02-27
France,2,4,0,2020-02-25,2020-03-17
France,2,4,1,2020-02-25,2020-03-16
France,2,4,2,2020-02-25,2020-03-15
France,2,4,3,2020-02-25,2020-03-14
France,2,4,4,2020-02-25,2020-03-13
France,2,4,5,2020-02-25,2020-03-12
France,2,4,6,2020-02-25,2020-03-11
France,2,4,7,2020-02-25,2020-03-10
France,2,4,8,2020-02-25,2020-03-09
France,2,4,9,2020-02-25,2020-03-08
France,2,4,10,2020-02-25,2020-03-07
France,2,4,11,2020-02-25,2020-03-06
France,2,4,12,2020-02-25,2020-03-05
France,2,4,13,2020-02-25,2020-03-04
France,2,4,14,2020-02-25,2020-03-03
France,2,4,15,2020-02-25,2020-03-02
France,2,4,16,2020-02-25,2020-03-01
France,2,4,17,2020-02-25,2020-02-29
France,2,4,18,2020-02-25,2020-02-28
France,2,4,19,2020-02-25,2020-02-27
France,2,4,20,2020-02-25,2020-02-26
France,2,5,0,2020-02-24,2020-03-17
France,2,5,1,2020-02-24,2020-03-16
France,2,5,2,2020-02-24,2020-03-15
France,2,5,3,2020-02-24,2020-03-14
France,2,5,4,2020-02-24,2020-03-13
France,2,5,5,2020-02-24,2020-03-12
France,2,5,6,2020-02-24,2020-03-11
France,2,5,7,2020-02-24,2020-03-10
France,2,5,8,2020-02-24,2020-03-09
France,2,5,9,2020-02-24,2020-03-08
France,2,5,10,2020-02-24,2020-03-07
France,2,5,11,2020-02-24,2020-03-06
France,2,5,12,2020-02-24,2020-03-05
France,2,5,13,2020-02-24,2020-03-04
France,2,5,14,2020-02-24,2020-03-03
France,2,5,15,2020-02-24,2020-03-02
France,2,5,16,2020-02-24,2020-03-01
France,2,5,17,2020-02-24,2020-02-29
France,2,5,18,2020-02-24,2020-02-28
France,2,5,19,2020-02-24,2020-02-27
France,2,5,20,2020-02-24,2020-02-26
France,2,5,21,2020-02-24,2020-02-25
France,2,6,0,2020-02-23,2020-03-17
France,2,6,1,2020-02-23,2020-03-16
France,2,6,2,2020-02-23,2020-03-15
France,2,6,3,2020-02-23,2020-03-14
France,2,6,4,2020-02-23,2020-03-13
France,2,6,5,2020-02-23,2020-03-12
France,2,6,6,2020-02-23,2020-03-11
France,2,6,7,2020-02-23,2020-03-10
France,2,6,8,2020-02-23,2020-03-09
France,2,6,9,2020-02-23,2020-03-08
France,2,6,10,2020-02-23,2020-03-07
France,2,6,11,2020-02-23,2020-03-06
France,2,6,12,2020-02-23,2020-03-05
France,2,6,13,2020-02-23,2020-03-04
France,2,6,14,2020-02-23,2020-03-03
France,2,6,15,2020-02-23,2020-03-02
France,2,6,16,2020-02-23,2020-03-01
France,2,6,17,2020-02-23,2020-02-29
France,2,6,18,2020-02-23,2020-02-28
France,2,6,19,2020-02-23,2020-02-27
France,2,6,20,2020-02-23,2020-02-26
France,2,6,21,2020-02-23,2020-02-25
France,2,6,22,2020-02-23,2020-02-24
France,2,7,0,2020-02-22,2020-03-17
France,2,7,1,2020-02-22,2020-03-16
France,2,7,2,2020-02-22,2020-03-15
France,2,7,3,2020-02-22,2020-03-14
France,2,7,4,2020-02-22,2020-03-13
France,2,7,5,2020-02-22,2020-03-12
France,2,7,6,2020-02-22,2020-03-11
France,2,7,7,2020-02-22,2020-03-10
France,2,7,8,2020-02-22,2020-03-09
France,2,7,9,2020-02-22,2020-03-08
France,2,7,10,2020-02-22,2020-03-07
France,2,7,11,2020-02-22,2020-03-06
France,2,7,12,2020-02-22,2020-03-05
France,2,7,13,2020-02-22,2020-03-04
France,2,7,14,2020-02-22,2020-03-03
France,2,7,15,2020-02-22,2020-03-02
France,2,7,16,2020-02-22,2020-03-01
France,2,7,17,2020-02-22,2020-02-29
France,2,7,18,2020-02-22,2020-02-28
France,2,7,19,2020-02-22,2020-02-27
France,2,7,20,2020-02-22,2020-02-26
France,2,7,21,2020-02-22,2020-02-25
France,2,7,22,2020-02-22,2020-02-24
France,2,7,23,2020-02-22,2020-02-23
France,2,8,0,2020-02-21,2020-03-17
France,2,8,1,2020-02-21,2020-03-16
France,2,8,2,2020-02-21,2020-03-15
France,2,8,3,2020-02-21,2020-03-14
France,2,8,4,2020-02-21,2020-03-13
France,2,8,5,2020-02-21,2020-03-12
France,2,8,6,2020-02-21,2020-03-11
France,2,8,7,2020-02-21,2020-03-10
France,2,8,8,2020-02-21,2020-03-09
France,2,8,9,2020-02-21,2020-03-08
France,2,8,10,2020-02-21,2020-03-07
France,2,8,11,2020-02-21,2020-03-06
France,2,8,12,2020-02-21,2020-03-05
France,2,8,13,2020-02-21,2020-03-04
France,2,8,14,2020-02-21,2020-03-03
France,2,8,15,2020-02-21,2020-03-02
France,2,8,16,2020-02-21,2020-03-01
France,2,8,17,2020-02-21,2020-02-29
France,2,8,18,2020-02-21,2020-02-28
France,2,8,19,2020-02-21,2020-02-27
France,2,8,20,2020-02-21,2020-02-26
France,2,8,21,2020-02-21,2020-02-25
France,2,8,22,2020-02-21,2020-02-24
France,2,8,23,2020-02-21,2020-02-23
France,2,8,24,2020-02-21,2020-02-22
France,2,9,0,2020-02-20,2020-03-17
France,2,9,1,2020-02-20,2020-03-16
France,2,9,2,2020-02-20,2020-03-15
France,2,9,3,2020-02-20,2020-03-14
France,2,9,4,2020-02-20,2020-03-13
France,2,9,5,2020-02-20,2020-03-12
France,2,9,6,2020-02-20,2020-03-11
France,2,9,7,2020-02-20,2020-03-10
France,2,9,8,2020-02-20,2020-03-09
France,2,9,9,2020-02-20,2020-03-08
France,2,9,10,2020-02-20,2020-03-07
France,2,9,11,2020-02-20,2020-03-06
France,2,9,12,2020-02-20,2020-03-05
France,2,9,13,2020-02-20,2020-03-04
France,2,9,14,2020-02-20,2020-03-03
France,2,9,15,2020-02-20,2020-03-02
France,2,9,16,2020-02-20,2020-03-01
France,2,9,17,2020-02-20,2020-02-29
France,2,9,18,2020-02-20,2020-02-28
France,2,9,19,2020-02-20,2020-02-27
France,2,9,20,2020-02-20,2020-02-26
France,2,9,21,2020-02-20,2020-02-25
France,2,9,22,2020-02-20,2020-02-24
France,2,9,23,2020-02-20,2020-02-23
France,2,9,24,2020-02-20,2020-02-22
France,2,9,25,2020-02-20,2020-02-21
France,2,10,0,2020-02-19,2020-03-17
France,2,10,1,2020-02-19,2020-03-16
France,2,10,2,2020-02-19,2020-03-15
France,2,10,3,2020-02-19,2020-03-14
France,2,10,4,2020-02-19,2020-03-13
France,2,10,5,2020-02-19,2020-03-12
France,2,10,6,2020-02-19,2020-03-11
France,2,10,7,2020-02-19,2020-03-10
France,2,10,8,2020-02-19,2020-03-09
France,2,10,9,2020-02-19,2020-03-08
France,2,10,10,2020-02-19,2020-03-07
France,2,10,11,2020-02-19,2020-03-06
France,2,10,12,2020-02-19,2020-03-05
France,2,10,13,2020-02-19,2020-03-04
France,2,10,14,2020-02-19,2020-03-03
France,2,10,15,2020-02-19,2020-03-02
France,2,10,16,2020-02-19,2020-03-01
France,2,10,17,2020-02-19,2020-02-29
France,2,10,18,2020-02-19,2020-02-28
France,2,10,19,2020-02-19,2020-02-27
France,2,10,20,2020-02-19,2020-02-26
France,2,10,21,2020-02-19,2020-02-25
France,2,10,22,2020-02-19,2020-02-24
France,2,10,23,2020-02-19,2020-02-23
France,2,10,24,2020-02-19,2020-02-22
France,2,10,25,2020-02-19,2020-02-21
France,2,10,26,2020-02-19,2020-02-20
France,2,11,0,2020-02-18,2020-03-17
France,2,11,1,2020-02-18,2020-03-16
France,2,11,2,2020-02-18,2020-03-15
France,2,11,3,2020-02-18,2020-03-14
France,2,11,4,2020-02-18,2020-03-13
France,2,11,5,2020-02-18,2020-03-12
France,2,11,6,2020-02-18,2020-03-11
France,2,11,7,2020-02-18,2020-03-10
France,2,11,8,2020-02-18,2020-03-09
France,2,11,9,2020-02-18,2020-03-08
France,2,11,10,2020-02-18,2020-03-07
France,2,11,11,2020-02-18,2020-03-06
France,2,11,12,2020-02-18,2020-03-05
France,2,11,13,2020-02-18,2020-03-04
France,2,11,14,2020-02-18,2020-03-03
France,2,11,15,2020-02-18,2020-03-02
France,2,11,16,2020-02-18,2020-03-01
France,2,11,17,2020-02-18,2020-02-29
France,2,11,18,2020-02-18,2020-02-28
France,2,11,19,2020-02-18,2020-02-27
France,2,11,20,2020-02-18,2020-02-26
France,2,11,21,2020-02-18,2020-02-25
France,2,11,22,2020-02-18,2020-02-24
France,2,11,23,2020-02-18,2020-02-23
France,2,11,24,2020-02-18,2020-02-22
France,2,11,25,2020-02-18,2020-02-21
France,2,11,26,2020-02-18,2020-02-20
France,2,11,27,2020-02-18,2020-02-19
France,2,12,0,2020-02-17,2020-03-17
France,2,12,1,2020-02-17,2020-03-16
France,2,12,2,2020-02-17,2020-03-15
France,2,12,3,2020-02-17,2020-03-14
France,2,12,4,2020-02-17,2020-03-13
France,2,12,5,2020-02-17,2020-03-12
France,2,12,6,2020-02-17,2020-03-11
France,2,12,7,2020-02-17,2020-03-10
France,2,12,8,2020-02-17,2020-03-09
France,2,12,9,2020-02-17,2020-03-08
France,2,12,10,2020-02-17,2020-03-07
France,2,12,11,2020-02-17,2020-03-06
France,2,12,12,2020-02-17,2020-03-05
France,2,12,13,2020-02-17,2020-03-04
France,2,12,14,2020-02-17,2020-03-03
France,2,12,15,2020-02-17,2020-03-02
France,2,12,16,2020-02-17,2020-03-01
France,2,12,17,2020-02-17,2020-02-29
France,2,12,18,2020-02-17,2020-02-28
France,2,12,19,2020-02-17,2020-02-27
France,2,12,20,2020-02-17,2020-02-26
France,2,12,21,2020-02-17,2020-02-25
France,2,12,22,2020-02-17,2020-02-24
France,2,12,23,2020-02-17,2020-02-23
France,2,12,24,2020-02-17,2020-02-22
France,2,12,25,2020-02-17,2020-02-21
France,2,12,26,2020-02-17,2020-02-20
France,2,12,27,2020-02-17,2020-02-19
France,2,12,28,2020-02-17,2020-02-18
France,2,13,0,2020-02-16,2020-03-17
France,2,13,1,2020-02-16,2020-03-16
France,2,13,2,2020-02-16,2020-03-15
France,2,13,3,2020-02-16,2020-03-14
France,2,13,4,2020-02-16,2020-03-13
France,2,13,5,2020-02-16,2020-03-12
France,2,13,6,2020-02-16,2020-03-11
France,2,13,7,2020-02-16,2020-03-10
France,2,13,8,2020-02-16,2020-03-09
France,2,13,9,2020-02-16,2020-03-08
France,2,13,10,2020-02-16,2020-03-07
France,2,13,11,2020-02-16,2020-03-06
France,2,13,12,2020-02-16,2020-03-05
France,2,13,13,2020-02-16,2020-03-04
France,2,13,14,2020-02-16,2020-03-03
France,2,13,15,2020-02-16,2020-03-02
France,2,13,16,2020-02-16,2020-03-01
France,2,13,17,2020-02-16,2020-02-29
France,2,13,18,2020-02-16,2020-02-28
France,2,13,19,2020-02-16,2020-02-27
France,2,13,20,2020-02-16,2020-02-26
France,2,13,21,2020-02-16,2020-02-25
France,2,13,22,2020-02-16,2020-02-24
France,2,13,23,2020-02-16,2020-02-23
France,2,13,24,2020-02-16,2020-02-22
France,2,13,25,2020-02-16,2020-02-21
France,2,13,26,2020-02-16,2020-02-20
France,2,13,27,2020-02-16,2020-02-19
France,2,13,28,2020-02-16,2020-02-18
France,2,13,29,2020-02-16,2020-02-17
France,2,14,0,2020-02-15,2020-03-17
France,2,14,1,2020-02-15,2020-03-16
France,2,14,2,2020-02-15,2020-03-15
France,2,14,3,2020-02-15,2020-03-14
France,2,14,4,2020-02-15,2020-03-13
France,2,14,5,2020-02-15,2020-03-12
France,2,14,6,2020-02-15,2020-03-11
France,2,14,7,2020-02-15,2020-03-10
France,2,14,8,2020-02-15,2020-03-09
France,2,14,9,2020-02-15,2020-03-08
France,2,14,10,2020-02-15,2020-03-07
France,2,14,11,2020-02-15,2020-03-06
France,2,14,12,2020-02-15,2020-03-05
France,2,14,13,2020-02-15,2020-03-04
France,2,14,14,2020-02-15,2020-03-03
France,2,14,15,2020-02-15,2020-03-02
France,2,14,16,2020-02-15,2020-03-01
France,2,14,17,2020-02-15,2020-02-29
France,2,14,18,2020-02-15,2020-02-28
France,2,14,19,2020-02-15,2020-02-27
France,2,14,20,2020-02-15,2020-02-26
France,2,14,21,2020-02-15,2020-02-25
France,2,14,22,2020-02-15,2020-02-24
France,2,14,23,2020-02-15,2020-02-23
France,2,14,24,2020-02-15,2020-02-22
France,2,14,25,2020-02-15,2020-02-21
France,2,14,26,2020-02-15,2020-02-20
France,2,14,27,2020-02-15,2020-02-19
France,2,14,28,2020-02-15,2020-02-18
France,2,14,29,2020-02-15,2020-02-17
France,2,14,30,2020-02-15,2020-02-16
Germany,2,0,0,2020-02-26,2020-03-22
Germany,2,0,1,2020-02-26,2020-03-21
Germany,2,0,2,2020-02-26,2020-03-20
Germany,2,0,3,2020-02-26,2020-03-19
Germany,2,0,4,2020-02-26,2020-03-18
Germany,2,0,5,2020-02-26,2020-03-17
Germany,2,0,6,2020-02-26,2020-03-16
Germany,2,0,7,2020-02-26,2020-03-15
Germany,2,0,8,2020-02-26,2020-03-14
Germany,2,0,9,2020-02-26,2020-03-13
Germany,2,0,10,2020-02-26,2020-03-12
Germany,2,0,11,2020-02-26,2020-03-11
Germany,2,0,12,2020-02-26,2020-03-10
Germany,2,0,13,2020-02-26,2020-03-09
Germany,2,0,14,2020-02-26,2020-03-08
Germany,2,0,15,2020-02-26,2020-03-07
Germany,2,0,16,2020-02-26,2020-03-06
Germany,2,0,17,2020-02-26,2020-03-05
Germany,2,0,18,2020-02-26,2020-03-04
Germany,2,0,19,2020-02-26,2020-03-03
Germany,2,0,20,2020-02-26,2020-03-02
Germany,2,0,21,2020-02-26,2020-03-01
Germany,2,0,22,2020-02-26,2020-02-29
Germany,2,0,23,2020-02-26,2020-02-28
Germany,2,0,24,2020-02-26,2020-02-27
Germany,2,1,0,2020-02-25,2020-03-22
Germany,2,1,1,2020-02-25,2020-03-21
Germany,2,1,2,2020-02-25,2020-03-20
Germany,2,1,3,2020-02-25,2020-03-19
Germany,2,1,4,2020-02-25,2020-03-18
Germany,2,1,5,2020-02-25,2020-03-17
Germany,2,1,6,2020-02-25,2020-03-16
Germany,2,1,7,2020-02-25,2020-03-15
Germany,2,1,8,2020-02-25,2020-03-14
Germany,2,1,9,2020-02-25,2020-03-13
Germany,2,1,10,2020-02-25,2020-03-12
Germany,2,1,11,2020-02-25,2020-03-11
Germany,2,1,12,2020-02-25,2020-03-10
Germany,2,1,13,2020-02-25,2020-03-09
Germany,2,1,14,2020-02-25,2020-03-08
Germany,2,1,15,2020-02-25,2020-03-07
Germany,2,1,16,2020-02-25,2020-03-06
Germany,2,1,17,2020-02-25,2020-03-05
Germany,2,1,18,2020-02-25,2020-03-04
Germany,2,1,19,2020-02-25,2020-03-03
Germany,2,1,20,2020-02-25,2020-03-02
Germany,2,1,21,2020-02-25,2020-03-01
Germany,2,1,22,2020-02-25,2020-02-29
Germany,2,1,23,2020-02-25,2020-02-28
Germany,2,1,24,2020-02-25,2020-02-27
Germany,2,1,25,2020-02-25,2020-02-26
Greece,2,0,0,2020-02-29,2020-03-12
Greece,2,0,1,2020-02-29,2020-03-11
Greece,2,0,2,2020-02-29,2020-03-10
Greece,2,0,3,2020-02-29,2020-03-09
Greece,2,0,4,2020-02-29,2020-03-08
Greece,2,0,5,2020-02-29,2020-03-07
Greece,2,0,6,2020-02-29,2020-03-06
Greece,2,0,7,2020-02-29,2020-03-05
Greece,2,0,8,2020-02-29,2020-03-04
Greece,2,0,9,2020-02-29,2020-03-03
Greece,2,0,10,2020-02-29,2020-03-02
Greece,2,0,11,2020-02-29,2020-03-01
Greece,2,1,0,2020-02-28,2020-03-12
Greece,2,1,1,2020-02-28,2020-03-11
Greece,2,1,2,2020-02-28,2020-03-10
Greece,2,1,3,2020-02-28,2020-03-09
Greece,2,1,4,2020-02-28,2020-03-08
Greece,2,1,5,2020-02-28,2020-03-07
Greece,2,1,6,2020-02-28,2020-03-06
Greece,2,1,7,2020-02-28,2020-03-05
Greece,2,1,8,2020-02-28,2020-03-04
Greece,2,1,9,2020-02-28,2020-03-03
Greece,2,1,10,2020-02-28,2020-03-02
Greece,2,1,11,2020-02-28,2020-03-01
Greece,2,1,12,2020-02-28,2020-02-29
Greece,2,2,0,2020-02-27,2020-03-12
Greece,2,2,1,2020-02-27,2020-03-11
Greece,2,2,2,2020-02-27,2020-03-10
Greece,2,2,3,2020-02-27,2020-03-09
Greece,2,2,4,2020-02-27,2020-03-08
Greece,2,2,5,2020-02-27,2020-03-07
Greece,2,2,6,2020-02-27,2020-03-06
Greece,2,2,7,2020-02-27,2020-03-05
Greece,2,2,8,2020-02-27,2020-03-04
Greece,2,2,9,2020-02-27,2020-03-03
Greece,2,2,10,2020-02-27,2020-03-02
Greece,2,2,11,2020-02-27,2020-03-01
Greece,2,2,12,2020-02-27,2020-02-29
Greece,2,2,13,2020-02-27,2020-02-28
Hungary,2,0,0,2020-03-11,2020-03-27
Hungary,2,0,1,2020-03-11,2020-03-26
Hungary,2,0,2,2020-03-11,2020-03-25
Hungary,2,0,3,2020-03-11,2020-03-24
Hungary,2,0,4,2020-03-11,2020-03-23
Hungary,2,0,5,2020-03-11,2020-03-22
Hungary,2,0,6,2020-03-11,2020-03-21
Hungary,2,0,7,2020-03-11,2020-03-20
Hungary,2,0,8,2020-03-11,2020-03-19
Hungary,2,0,9,2020-03-11,2020-03-18
Hungary,2,0,10,2020-03-11,2020-03-17
Hungary,2,0,11,2020-03-11,2020-03-16
Hungary,2,0,12,2020-03-11,2020-03-15
Hungary,2,0,13,2020-03-11,2020-03-14
Hungary,2,0,14,2020-03-11,2020-03-13
Hungary,2,0,15,2020-03-11,2020-03-12
Hungary,2,1,0,2020-03-10,2020-03-27
Hungary,2,1,1,2020-03-10,2020-03-26
Hungary,2,1,2,2020-03-10,2020-03-25
Hungary,2,1,3,2020-03-10,2020-03-24
Hungary,2,1,4,2020-03-10,2020-03-23
Hungary,2,1,5,2020-03-10,2020-03-22
Hungary,2,1,6,2020-03-10,2020-03-21
Hungary,2,1,7,2020-03-10,2020-03-20
Hungary,2,1,8,2020-03-10,2020-03-19
Hungary,2,1,9,2020-03-10,2020-03-18
Hungary,2,1,10,2020-03-10,2020-03-17
Hungary,2,1,11,2020-03-10,2020-03-16
Hungary,2,1,12,2020-03-10,2020-03-15
Hungary,2,1,13,2020-03-10,2020-03-14
Hungary,2,1,14,2020-03-10,2020-03-13
Hungary,2,1,15,2020-03-10,2020-03-12
Hungary,2,1,16,2020-03-10,2020-03-11
Hungary,2,2,0,2020-03-09,2020-03-27
Hungary,2,2,1,2020-03-09,2020-03-26
Hungary,2,2,2,2020-03-09,2020-03-25
Hungary,2,2,3,2020-03-09,2020-03-24
Hungary,2,2,4,2020-03-09,2020-03-23
Hungary,2,2,5,2020-03-09,2020-03-22
Hungary,2,2,6,2020-03-09,2020-03-21
Hungary,2,2,7,2020-03-09,2020-03-20
Hungary,2,2,8,2020-03-09,2020-03-19
Hungary,2,2,9,2020-03-09,2020-03-18
Hungary,2,2,10,2020-03-09,2020-03-17
Hungary,2,2,11,2020-03-09,2020-03-16
Hungary,2,2,12,2020-03-09,2020-03-15
Hungary,2,2,13,2020-03-09,2020-03-14
Hungary,2,2,14,2020-03-09,2020-03-13
Hungary,2,2,15,2020-03-09,2020-03-12
Hungary,2,2,16,2020-03-09,2020-03-11
Hungary,2,2,17,2020-03-09,2020-03-10
Hungary,2,3,0,2020-03-08,2020-03-27
Hungary,2,3,1,2020-03-08,2020-03-26
Hungary,2,3,2,2020-03-08,2020-03-25
Hungary,2,3,3,2020-03-08,2020-03-24
Hungary,2,3,4,2020-03-08,2020-03-23
Hungary,2,3,5,2020-03-08,2020-03-22
Hungary,2,3,6,2020-03-08,2020-03-21
Hungary,2,3,7,2020-03-08,2020-03-20
Hungary,2,3,8,2020-03-08,2020-03-19
Hungary,2,3,9,2020-03-08,2020-03-18
Hungary,2,3,10,2020-03-08,2020-03-17
Hungary,2,3,11,2020-03-08,2020-03-16
Hungary,2,3,12,2020-03-08,2020-03-15
Hungary,2,3,13,2020-03-08,2020-03-14
Hungary,2,3,14,2020-03-08,2020-03-13
Hungary,2,3,15,2020-03-08,2020-03-12
Hungary,2,3,16,2020-03-08,2020-03-11
Hungary,2,3,17,2020-03-08,2020-03-10
